Log updated: 	03/26/2022 13:31:00
Media: 		C:\Users\Usuario\Documents\6.25 pb .mp4
Log file: 	C:\Users\Usuario\Documents\6.25 pb _loud.txt

Stream: 	Audio Stream:Master
Format: 	16-bit PCM data, 2 channels @ 48000 Hz
Algorithm: 	Surround processing turned: OFF

Loudness calculations:

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          411648	00:00:08,576	-Inf.		-43.12		-34.62		  6.70
          412672	00:00:08,597	-Inf.		-43.12		-34.62		  6.70
          413696	00:00:08,619	-Inf.		-43.12		-34.62		  6.70
          414720	00:00:08,640	-Inf.		-43.12		-34.62		  6.70
          415744	00:00:08,661	-Inf.		-43.12		-34.62		  6.70
          416768	00:00:08,683	-Inf.		-43.12		-34.62		  6.70
          417792	00:00:08,704	-Inf.		-43.12		-34.62		  6.70
          418816	00:00:08,725	-Inf.		-45.28		-34.62		  6.70
          419840	00:00:08,747	-Inf.		-45.28		-34.62		  6.70
          420864	00:00:08,768	-Inf.		-45.28		-34.62		  6.70
          421888	00:00:08,789	-Inf.		-45.28		-34.62		  6.70
          422912	00:00:08,811	-Inf.		-45.28		-34.62		  6.70
          423936	00:00:08,832	-Inf.		-48.42		-34.62		  6.70
          424960	00:00:08,853	-Inf.		-48.42		-34.62		  6.70
          425984	00:00:08,875	-Inf.		-48.42		-34.62		  6.70
          427008	00:00:08,896	-Inf.		-48.42		-34.62		  6.70
          428032	00:00:08,917	-Inf.		-48.42		-34.62		  6.70
          429056	00:00:08,939	-Inf.		-48.43		-34.62		  6.70
          430080	00:00:08,960	-Inf.		-48.43		-34.62		  6.70
          431104	00:00:08,981	-Inf.		-48.43		-34.62		  6.70
          432128	00:00:09,003	-Inf.		-48.43		-34.62		  6.70
          433152	00:00:09,024	-Inf.		-48.43		-34.62		  6.70
          434176	00:00:09,045	-Inf.		-48.43		-34.62		  6.70
          435200	00:00:09,067	-Inf.		-48.43		-34.62		  6.70
          436224	00:00:09,088	-Inf.		-48.43		-34.62		  6.70
          437248	00:00:09,109	-Inf.		-48.43		-34.62		  6.70
          438272	00:00:09,131	-Inf.		-48.43		-34.62		  6.70
          439296	00:00:09,152	-Inf.		-48.43		-34.62		  6.70
          440320	00:00:09,173	-Inf.		-48.43		-34.62		  6.70
          441344	00:00:09,195	-Inf.		-48.43		-34.62		  6.70
          442368	00:00:09,216	-Inf.		-48.43		-34.62		  6.70
          443392	00:00:09,237	-Inf.		-48.43		-34.62		  6.70
          444416	00:00:09,259	-Inf.		-48.43		-34.62		  6.70
          445440	00:00:09,280	-Inf.		-48.43		-34.62		  6.70
          446464	00:00:09,301	-Inf.		-48.43		-34.62		  6.70
          447488	00:00:09,323	-Inf.		-48.43		-34.62		  6.70
          448512	00:00:09,344	-Inf.		-48.43		-34.62		  6.70
          449536	00:00:09,365	-Inf.		-48.43		-34.62		  6.70
          450560	00:00:09,387	-Inf.		-48.43		-34.62		  6.70

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          451584	00:00:09,408	-Inf.		-48.43		-34.62		  6.70
          452608	00:00:09,429	-Inf.		-48.43		-34.62		  6.70
          453632	00:00:09,451	-Inf.		-48.43		-34.62		  6.70
          454656	00:00:09,472	-Inf.		-48.43		-34.62		  6.70
          455680	00:00:09,493	-Inf.		-48.43		-34.62		  6.70
          456704	00:00:09,515	-Inf.		-48.43		-34.62		  6.70
          457728	00:00:09,536	-Inf.		-48.43		-34.62		  6.70
          458752	00:00:09,557	-Inf.		-48.43		-34.62		  6.70
          459776	00:00:09,579	-Inf.		-48.43		-34.62		  6.70
          460800	00:00:09,600	-Inf.		-48.43		-34.62		  6.70
          461824	00:00:09,621	-Inf.		-48.43		-34.62		  6.70
          462848	00:00:09,643	-Inf.		-48.43		-34.62		  6.70
          463872	00:00:09,664	-Inf.		-48.43		-34.62		  6.70
          464896	00:00:09,685	-Inf.		-48.43		-34.62		  6.70
          465920	00:00:09,707	-Inf.		-48.43		-34.62		  6.70
          466944	00:00:09,728	-Inf.		-48.43		-34.62		  6.70
          467968	00:00:09,749	-Inf.		-48.43		-34.62		  6.70
          468992	00:00:09,771	-Inf.		-48.43		-34.62		  6.70
          470016	00:00:09,792	-Inf.		-48.43		-34.62		  6.70
          471040	00:00:09,813	-Inf.		-48.43		-34.62		  6.70
          472064	00:00:09,835	-Inf.		-48.43		-34.62		  6.70
          473088	00:00:09,856	-Inf.		-48.43		-34.62		  6.70


---------------------------
Results:

Mom. (max): 	-31.91 (LUFS) at 00:00:02,325
Short (max): 	-33.92 (LUFS) at 00:00:04,928
Integrated: 	-34.62 (LUFS)


